,brand,model,variant,manufactured_year,kilometers_driven,fuel_type,owners,location,price
700,Renault,Duster,Petrol RxE,2015,"45,523 kms",Petrol,First Owner,Gurgaon,5.9 Lakh*
701,Renault,Duster,85PS Diesel RxE,2015,"45,000 kms",Diesel,First Owner,Gurgaon,4.8 Lakh*
702,Renault,Duster,110PS Diesel RxZ,2012,"90,000 kms",Diesel,Second Owner,Gurgaon,3.5 Lakh*
703,Audi,Q3,35 TDI Quattro Premium Plus,2012,"66,000 kms",Diesel,Second Owner,Gurgaon,12.5 Lakh*
704,Audi,A6,2.0 TDI,2012,"73,000 kms",Diesel,Third Owner,Gurgaon,9.9 Lakh*
705,Audi,Q3,2.0 TDI Quattro Premium Plus,2014,"70,000 kms",Diesel,First Owner,Gurgaon,15.5 Lakh*
706,Audi,A4,2.0 TDI,2014,"41,000 kms",Diesel,Second Owner,Gurgaon,15.8 Lakh*
707,Audi,A3,35 TDI Premium Plus,2017,"34,000 kms",Diesel,First Owner,Gurgaon,22 Lakh*
708,Audi,S5,3.0 TFSIq Tiptronic,2020,"1,001 kms",Petrol,First Owner,Gurgaon,77.5 Lakh*
709,Audi,Q3,30 TFSI Premium FWD,2017,"39,600 kms",Petrol,First Owner,Gurgaon,24.8 Lakh*
710,Audi,Q5,30 TDI quattro Premium Plus,2015,"80,000 kms",Diesel,Third Owner,Gurgaon,20.65 Lakh*
711,Audi,Q3,30 TFSI Premium FWD,2017,"44,600 kms",Petrol,First Owner,Gurgaon,24 Lakh*
712,Audi,Q7,45 TDI Quattro Technology,2017,"75,000 kms",Diesel,First Owner,Gurgaon,45.8 Lakh*
713,Ford,Figo Aspire,1.5 TDCi Titanium,2015,"59,092 Kms",Diesel,1st Owner,Gurgaon,"4,12,500"
714,Ford,Ecosport,1.5 Petrol Titanium AT,2016,"86,546 Kms",Petrol,2nd Owner,Gurgaon,"5,76,000"
715,Ford,Figo,Diesel Celebration Edition,2013,"48,000 kms",Diesel,Third Owner,Gurgaon,2.2 Lakh*
716,Ford,Endeavour,2.2 Trend AT 4X2,2016,"53,000 kms",Diesel,First Owner,Gurgaon,24.5 Lakh*
717,Ford,Ecosport,1.5 Diesel Titanium Plus,2016,"63,000 kms",Diesel,First Owner,Gurgaon,5.9 Lakh*
718,Ford,EcoSport,1.5 DV5 MT Trend,2014,"68,000 kms",Diesel,Second Owner,Gurgaon,4.5 Lakh*
719,Ford,EcoSport,1.5 DV5 MT Trend,2014,"66,347 kms",Diesel,Second Owner,Gurgaon,4.75 Lakh*
720,Ford,Figo,Diesel LXI,2013,"76,190 kms",Diesel,First Owner,Gurgaon,2.35 Lakh*
721,Ford,Endeavour,3.2 Trend AT 4X4,2016,"52,000 kms",Diesel,Second Owner,Gurgaon,22.45 Lakh*
722,Ford,Endeavour,2.5L 4X2 MT,2010,"1,20,000 kms",Diesel,First Owner,Gurgaon,5.5 Lakh*
723,Tata,Tiago,1.2 Revotron XZ,2018,"20,463 Kms",Petrol,1st Owner,Gurgaon,"4,51,000"
724,Tata,Nexon,1.5 Revotorq XZ Plus,2017,"115,229 Kms",Diesel,1st Owner,Gurgaon,"5,92,000"
725,Tata,Tigor,1.2 Revotron XZ,2018,"67,371 Kms",Petrol,1st Owner,Gurgaon,"4,31,000"
726,Tata,Tiago,1.2 Revotron XT,2020,"15,798 Kms",Petrol,1st Owner,Gurgaon,"5,24,243"
727,Tata,Nano,CX,2012,"70,000 kms",Petrol,First Owner,Gurgaon,"95,000*"
728,Tata,Zest,Quadrajet 1.3 XT,2014,"54,000 kms",Diesel,First Owner,Gurgaon,4.5 Lakh*
729,Tata,Harrier,XZA Plus Dual Tone AT,2021,"2,000 kms",Diesel,First Owner,Gurgaon,21.65 Lakh*
730,Tata,Zest,Revotron 1.2 XT,2016,"58,000 kms",Petrol,First Owner,Gurgaon,4.25 Lakh*
731,Tata,Tiago,1.2 Revotron XT,2018,"32,000 kms",Petrol,First Owner,Gurgaon,4 Lakh*
732,Tata,Zest,Quadrajet 1.3 XM,2014,"44,000 kms",Diesel,First Owner,Gurgaon,3.5 Lakh*
733,BMW,3 Series GT,M Sport Petrol,2019,"8,000 kms",Petrol,First Owner,Gurgaon,43.5 Lakh*
734,BMW,7 Series,750Li,2014,"35,000 kms",Petrol,Second Owner,Gurgaon,38 Lakh*
735,BMW,5 Series,520d Sedan,2011,"60,000 kms",Diesel,First Owner,Gurgaon,11 Lakh*
736,BMW,3 Series,320d Luxury Line,2013,"78,000 kms",Diesel,First Owner,Gurgaon,14.35 Lakh*
737,BMW,3 Series,320d GT Luxury Line,2014,"1,15,000 kms",Diesel,First Owner,Gurgaon,18 Lakh*
738,BMW,X3,xDrive20d,2013,"67,000 kms",Diesel,First Owner,Gurgaon,25 Lakh*
739,BMW,X1,sDrive 20D xLine,2013,"55,000 kms",Diesel,First Owner,Gurgaon,15 Lakh*
740,BMW,5 Series,530d,2010,"1,79,481 kms",Diesel,First Owner,Gurgaon,8.09 Lakh*
741,BMW,3 Series,GT 320d Sport Line,2015,"30,000 kms",Diesel,First Owner,Gurgaon,35 Lakh*
742,BMW,X1,sDrive 20D xLine,2018,"10,422 kms",Diesel,First Owner,Gurgaon,27 Lakh*
743,Mercedes-Benz,CLS-Class,250 CDI,2015,"1,40,000 kms",Diesel,First Owner,Gurgaon,27 Lakh*
744,Mercedes-Benz,E-Class,E250 CDI Blue Efficiency,2010,"70,599 kms",Diesel,First Owner,Gurgaon,7.9 Lakh*
745,Mercedes-Benz,GLA Class,200 Sport,2018,"32,000 kms",Petrol,First Owner,Gurgaon,27 Lakh*
746,Mercedes-Benz,CLS-Class,250 CDI,2015,"1,40,000 kms",Diesel,First Owner,Gurgaon,27 Lakh*
747,Mercedes-Benz,CLA,200 CDI Sport,2017,"53,000 kms",Diesel,Second Owner,Gurgaon,23.45 Lakh*
748,Mercedes-Benz,New C-Class,C 220 CDI Avantgarde,2017,"26,000 kms",Diesel,First Owner,Gurgaon,29.45 Lakh*
749,Mercedes-Benz,CLA,Urban Sport 200d,2019,"4,000 kms",Diesel,First Owner,Gurgaon,32 Lakh*
750,Mercedes-Benz,E-Class,E350 Coupe,2009,"65,000 kms",Petrol,Third Owner,Gurgaon,9.4 Lakh*
751,Mercedes-Benz,S-Class,S 350 L,2010,"50,000 kms",Petrol,First Owner,Gurgaon,32 Lakh*
752,Mercedes-Benz,New C-Class,220 CDI AT,2014,"46,000 kms",Diesel,Second Owner,Gurgaon,13.5 Lakh*
753,Skoda,Rapid,1.6 MPI Ambition Plus,2015,"49,920 kms",Petrol,Second Owner,Gurgaon,5.1 Lakh*
754,Skoda,Rapid,1.6 MPI Ambition Plus,2014,"67,000 kms",Petrol,First Owner,Gurgaon,4.1 Lakh*
755,Skoda,Laura,2.0 TDI AT L and K,2010,"70,000 kms",Diesel,First Owner,Gurgaon,3 Lakh*
756,Skoda,Rapid,1.5 TDI AT Style BSIV,2017,"70,000 kms",Diesel,First Owner,Gurgaon,7.75 Lakh*
757,Skoda,Superb,Elegance 1.8 TSI AT,2010,"80,000 kms",Petrol,Second Owner,Gurgaon,3.3 Lakh*
758,Skoda,Fabia,1.2 MPI Ambition,2011,"50,000 kms",Petrol,First Owner,Gurgaon,2.2 Lakh*
759,Skoda,Rapid,1.6 TDI Active,2012,"75,000 kms",Diesel,Second Owner,Gurgaon,2 Lakh*
760,Skoda,Rapid,1.6 TDI Ambition,2011,"1,30,000 kms",Diesel,First Owner,Gurgaon,1.5 Lakh*
761,Skoda,Octavia,1.8 TSI AT L K,2019,"15,000 kms",Petrol,First Owner,Gurgaon,22.72 Lakh*
762,Nissan,Terrano,XL 85 PS,2014,"79,168 kms",Diesel,Second Owner,Gurgaon,4.65 Lakh*
763,Nissan,Terrano,XL Plus 85 PS,2013,"90,000 kms",Diesel,First Owner,Gurgaon,5 Lakh*
764,Nissan,Sunny,XV,2012,"79,000 kms",Petrol,First Owner,Gurgaon,2.7 Lakh*
765,Nissan,Sunny,XL,2011,"70,000 kms",Petrol,Second Owner,Gurgaon,1.8 Lakh*
766,Nissan,Sunny,XL,2015,"44,810 kms",Petrol,First Owner,Gurgaon,4.85 Lakh*
767,Nissan,Terra,XV,2012,"2,08,000 kms",Petrol,First Owner,Gurgaon,4.25 Lakh*
768,Nissan,Terrano,XL Plus 85 PS,2017,"44,000 kms",Diesel,First Owner,Gurgaon,7.5 Lakh*
769,Nissan,Kicks,1.5 XL,2019,"11,500 kms",Petrol,First Owner,Gurgaon,8.25 Lakh*
770,Chevrolet,Cruze,LTZ,2011,"1,20,000 kms",Diesel,Third Owner,Gurgaon,2.5 Lakh*
771,Chevrolet,Aveo U-VA,1.2,2010,"80,000 kms",Petrol,Third Owner,Gurgaon,1.15 Lakh*
772,Chevrolet,Captiva,LT,2011,"50,000 kms",Diesel,First Owner,Gurgaon,3.3 Lakh*
773,Chevrolet,Beat,LT,2012,"36,000 kms",Petrol,First Owner,Gurgaon,1.85 Lakh*
774,Chevrolet,Beat,Diesel PS,2014,"53,184 kms",Diesel,Second Owner,Gurgaon,1.45 Lakh*
775,Chevrolet,Spark,1.0 LT,2011,"40,000 kms",Petrol,Second Owner,Gurgaon,"80,000*"
776,Volvo,XC 90,D5 R-Design,2017,"70,000 kms",Diesel,First Owner,Gurgaon,41.9 Lakh*
777,Volvo,XC60,Inscription D5,2013,"95,000 kms",Diesel,First Owner,Gurgaon,11.5 Lakh*
778,Volvo,XC60,Inscription D5 BSIV,2018,"40,000 kms",Diesel,First Owner,Gurgaon,46.5 Lakh*
779,Volvo,XC 90,D5 Inscription BSIV,2017,"80,600 kms",Diesel,First Owner,Gurgaon,47.8 Lakh*
780,Volvo,S60,D4 KINETIC,2013,"77,000 kms",Diesel,First Owner,Gurgaon,8.25 Lakh*
781,Volvo,XC 90,D5 R-Design,2017,"70,000 kms",Diesel,First Owner,Gurgaon,41.9 Lakh*
782,Jeep,Compass,1.4 Limited Plus BSIV,2019,"8,000 kms",Petrol,First Owner,Gurgaon,20.9 Lakh*
783,Jeep,Compass,2.0 Longitude Option AT,2021,"3,800 kms",Diesel,First Owner,Gurgaon,27 Lakh*
784,Jeep,Compass,2.0 Limited,2018,"63,912 kms",Diesel,First Owner,Gurgaon,17 Lakh*
785,Jeep,Compass,2.0 Longitude Option BSIV,2017,"38,000 kms",Diesel,Second Owner,Gurgaon,13 Lakh*
786,Kia,Seltos,GTX Option,2019,"30,000 kms",Petrol,First Owner,Gurgaon,14.75 Lakh*
787,Kia,Seltos,HTK Plus G,2020,"12,000 kms",Petrol,First Owner,Gurgaon,12.25 Lakh*
788,Kia,Seltos,HTX IVT G,2019,"30,000 kms",Petrol,First Owner,Gurgaon,13.5 Lakh*
789,Kia,Carnival,Limousine,2020,"20,000 kms",Diesel,First Owner,Gurgaon,31.85 Lakh*
790,Land-Rover,--,TD4 HSE,2012 Land Rover Freelander 2,"70,000 kms",Diesel,First Owner,Gurgaon,9.95 Lakh*
791,Land-Rover,--,TD4 HSE,2012 Land Rover Freelander 2,"70,000 kms",Diesel,First Owner,Gurgaon,9.95 Lakh*
792,Land-Rover,--,3.0 D HSE Dynamic,2020 Land Rover Range Rover Sport,"5,000 kms",Diesel,First Owner,Gurgaon,62.5 Lakh*
793,Datsun,RediGO,A,2019,"15,598 Kms",Petrol,1st Owner,Gurgaon,"2,70,000"
794,Datsun,RediGO,Sport,2017,"70,000 kms",Petrol,Second Owner,Gurgaon,1.9 Lakh*
795,Datsun,GO Plus,T BSIV,2016,"60,000 kms",Petrol,First Owner,Gurgaon,3.6 Lakh*
796,MG,Hector,Sharp AT BSIV,2019,"4,800 kms",Petrol,First Owner,Gurgaon,17.5 Lakh*
797,MG,Hector,Super AT,2019,"25,000 kms",Petrol,First Owner,Gurgaon,17.45 Lakh*
798,MG,Hector,Sharp DCT,2021,"4,000 kms",Petrol,First Owner,Gurgaon,17.75 Lakh*
799,Mitsubishi,Pajero,Sport 4X4,2013,"69,000 kms",,--,Gurgaon,9.45 Lakh*
800,Mitsubishi,Outlander,2.4,2011,"1,39,000 kms",Petrol,Second Owner,Gurgaon,4.8 Lakh*
801,Porsche,Panamera,GTS,2015,"30,000 kms",Petrol,First Owner,Gurgaon,56.9 Lakh*
802,Porsche,Panamera,GTS,2015,"30,000 kms",Petrol,First Owner,Gurgaon,56.9 Lakh*
803,Jaguar,XJ,3.0L Portfolio,2016,"33,000 kms",Diesel,First Owner,Gurgaon,47 Lakh*
804,Jaguar,XJ,3.0L Portfolio,2016,"33,000 kms",Diesel,First Owner,Gurgaon,47 Lakh*
805,Fiat,Grande Punto,1.3 Emotion Pack (Diesel),2011,"1,05,000 kms",Diesel,First Owner,Gurgaon,1.75 Lakh*
806,Mahindra-Renault,--,1.5 DLE Diesel,2011 Mahindra Renault Logan,"1,00,000 kms",Diesel,Second Owner,Gurgaon,1.6 Lakh*
807,Premier,Rio,CRDi4 LX,2014,"69,000 kms",Diesel,First Owner,Gurgaon,3.2 Lakh*
808,Mahindra-Ssangyong,--,RX7,2013 Mahindra Ssangyong Rexton,"1,00,000 kms",Diesel,Second Owner,Gurgaon,6.99 Lakh*
809,Maruti,Alto 800,LXI BSIV,2016,"66,564 Kms",Petrol,1st Owner,Hyderabad,"2,69,656"
810,Maruti,Ritz,VXi,2015,"36,556 Kms",Petrol,1st Owner,Hyderabad,"4,00,000"
811,Maruti,Celerio,VXI MT BSIV,2019,"75,925 Kms",Petrol,1st Owner,Hyderabad,"4,79,000"
812,Maruti,Swift,ZXI,2014,"43,871 Kms",Petrol,1st Owner,Hyderabad,"4,81,000"
813,Maruti,Ignis,1.2 Sigma BSIV,2018,"25,097 Kms",Petrol,1st Owner,Hyderabad,"4,70,000"
814,Maruti,Celerio,ZXI Optional AMT BSIV,2018,"17,335 Kms",Petrol,1st Owner,Hyderabad,"5,27,000"
815,Maruti,Swift,VDI Optional,2016,"36,568 Kms",Diesel,1st Owner,Hyderabad,"6,06,000"
816,Maruti,Swift,VDI BSIV,2015,"108,254 Kms",Diesel,2nd Owner,Hyderabad,"4,86,000"
817,Maruti,Celerio,ZXI AMT BSIV,2019,"3,478 Kms",Petrol,1st Owner,Hyderabad,"5,51,500"
818,Maruti,Omni,MPI STD BSIV,2018,"3,071 Kms",Petrol,1st Owner,Hyderabad,"3,42,000"
819,Hyundai,Grand i10,1.2 Kappa Asta,2016,"50,416 Kms",Petrol,1st Owner,Hyderabad,"5,50,000"
820,Hyundai,Grand i10,1.2 Kappa Magna BSIV,2019,"12,757 Kms",Petrol,1st Owner,Hyderabad,"5,75,500"
821,Hyundai,Grand i10,1.2 Kappa Asta,2018,"20,959 Kms",Petrol,1st Owner,Hyderabad,"5,99,000"
822,Hyundai,Grand i10,1.2 Kappa Asta,2016,"50,416 Kms",Petrol,1st Owner,Hyderabad,"5,50,000"
823,Hyundai,Grand i10,1.2 Kappa Sportz BSIV,2016,"36,231 Kms",Petrol,1st Owner,Hyderabad,"5,08,000"
824,Hyundai,Grand i10,Sportz,2015,"14,720 Kms",Petrol,1st Owner,Hyderabad,"4,74,000"
825,Hyundai,Grand i10,CRDi Sportz,2015,"50,885 Kms",Diesel,1st Owner,Hyderabad,"4,52,500"
826,Hyundai,i20,Magna 1.4 CRDi,2016,"85,071 Kms",Diesel,1st Owner,Hyderabad,"6,01,500"
827,Hyundai,i20,Magna Plus BSIV,2019,"22,287 Kms",Petrol,1st Owner,Hyderabad,"7,11,000"
828,Hyundai,Grand i10,1.2 Kappa Magna BSIV,2019,"13,607 Kms",Petrol,1st Owner,Hyderabad,"5,78,500"
829,Honda,Jazz,1.2 V i VTEC,2016,"29,526 Kms",Petrol,1st Owner,Hyderabad,"5,71,000"
830,Honda,Amaze,VX i-Vtech,2015,"26,037 Kms",Petrol,1st Owner,Hyderabad,"4,35,500"
831,Honda,City,i DTec VX,2016,"69,731 Kms",Diesel,1st Owner,Hyderabad,"7,55,500"
832,Honda,Amaze,VX Petrol,2014,"41,872 kms",Petrol,First Owner,Hyderabad,5.2 Lakh*
833,Honda,City,1.5 V MT,2011,"49,000 kms",Petrol,First Owner,Hyderabad,4.65 Lakh*
834,Honda,WR-V,i-DTEC VX,2017,"67,013 kms",Diesel,First Owner,Hyderabad,8.5 Lakh*
835,Honda,City,1.5 V MT,2011,"72,453 kms",Petrol,First Owner,Hyderabad,4.5 Lakh*
836,Honda,Jazz,1.2 V i VTEC,2018,"18,000 kms",Petrol,First Owner,Hyderabad,8.5 Lakh*
837,Honda,City,EXi,2007,"67,000 kms",Petrol,First Owner,Hyderabad,3.5 Lakh*
838,Honda,City,EXi,2008,"71,441 kms",Petrol,First Owner,Hyderabad,3.02 Lakh*
839,Volkswagen,Polo,1.0 MPI Comfortline,2019,"24,556 Kms",Petrol,1st Owner,Hyderabad,"5,98,000"
840,Volkswagen,Polo,1.5 TDI Highline,2015,"99,555 Kms",Diesel,1st Owner,Hyderabad,"5,43,000"
841,Volkswagen,Vento,1.6 Highline,2014,"107,925 Kms",Petrol,1st Owner,Hyderabad,"5,10,000"
842,Volkswagen,Polo,1.5 TDI Highline Plus,2016,"1,04,000 kms",Diesel,First Owner,Hyderabad,6 Lakh*
843,Volkswagen,Vento,Petrol Trendline,2011,"52,144 kms",Petrol,First Owner,Hyderabad,4 Lakh*
844,Volkswagen,Vento,Diesel Highline,2013,"86,584 kms",Diesel,First Owner,Hyderabad,4.97 Lakh*
845,Volkswagen,Polo,Diesel Comfortline 1.2L,2013,"93,000 kms",Diesel,First Owner,Hyderabad,5.25 Lakh*
846,Volkswagen,Polo,GT TSI,2015,"49,000 kms",Petrol,First Owner,Hyderabad,6.9 Lakh*
847,Volkswagen,Vento,Petrol Trendline,2013,"49,361 kms",Petrol,First Owner,Hyderabad,4.64 Lakh*
848,Volkswagen,Polo,Diesel Comfortline 1.2L,2012,"1,17,001 kms",Diesel,First Owner,Hyderabad,3.55 Lakh*
849,Toyota,Innova Crysta,2.4 G 7 STR,2016,"82,213 Kms",Diesel,1st Owner,Hyderabad,"14,59,500"
850,Toyota,Fortuner,2.8 4WD AT BSIV,2018,"81,147 kms",Diesel,First Owner,Hyderabad,37 Lakh*
851,Toyota,Etios,GD,2012,"89,694 kms",Diesel,First Owner,Hyderabad,4.32 Lakh*
852,Toyota,Corolla Altis,G,2011,"67,000 kms",Petrol,First Owner,Hyderabad,5.8 Lakh*
853,Toyota,Yaris,VX BSIV,2018,"13,400 kms",Petrol,First Owner,Hyderabad,10.75 Lakh*
854,Toyota,Innova Crysta,2.4 VX MT BSIV,2016,"1,18,000 kms",Diesel,First Owner,Hyderabad,18.5 Lakh*
855,Toyota,Etios,G,2013,"48,224 kms",Petrol,First Owner,Hyderabad,4.95 Lakh*
856,Toyota,Fortuner,TRD 4X4 AT,2019,"12,999 kms",Diesel,First Owner,Hyderabad,44 Lakh*
857,Toyota,Etios,1.4 GD,2017,"66,812 kms",Diesel,First Owner,Hyderabad,7.24 Lakh*
858,Toyota,Fortuner,2.8 2WD MT,2018,"1,06,000 kms",Diesel,First Owner,Hyderabad,29.5 Lakh*
859,Mahindra,Scorpio,1.99 S10,2017,"42,361 kms",Diesel,First Owner,Hyderabad,13.5 Lakh*
860,Mahindra,Scorpio,VLX 2WD AIRBAG BSIV,2013,"1,35,000 kms",Diesel,First Owner,Hyderabad,6.5 Lakh*
861,Mahindra,Quanto,C8,2014,"1,47,000 kms",Diesel,First Owner,Hyderabad,3.99 Lakh*
862,Mahindra,Quanto,C8,2014,"1,45,000 kms",Diesel,First Owner,Hyderabad,3.99 Lakh*
863,Mahindra,Quanto,C8,2014,"1,34,000 kms",Diesel,First Owner,Hyderabad,3.99 Lakh*
864,Mahindra,XUV500,W6 2WD,2017,"1,20,289 kms",Diesel,First Owner,Hyderabad,9.65 Lakh*
865,Mahindra,TUV 300,T6 Plus,2015,"1,61,000 kms",Diesel,First Owner,Hyderabad,5.85 Lakh*
866,Mahindra,TUV 300,T6 Plus,2015,"1,55,000 kms",Diesel,First Owner,Hyderabad,5.85 Lakh*
867,Mahindra,TUV 300,T8,2016,"37,000 kms",Diesel,First Owner,Hyderabad,8.25 Lakh*
868,Mahindra,TUV 300,T6 Plus,2016,"1,45,000 kms",Diesel,First Owner,Hyderabad,6.25 Lakh*
869,Ford,EcoSport,1.5 DV5 MT Titanium Optional,2014,"131,906 Kms",Diesel,1st Owner,Hyderabad,"5,78,000"
870,Ford,Ecosport,1.5 Diesel Titanium Plus BSIV,2019,"6,865 Kms",Diesel,1st Owner,Hyderabad,"10,45,500"
871,Ford,Ecosport,1.5 Diesel Titanium Plus,2016,"69,180 kms",Diesel,First Owner,Hyderabad,7.95 Lakh*
872,Ford,Figo,Diesel Titanium,2013,"55,000 kms",Diesel,First Owner,Hyderabad,3.45 Lakh*
873,Ford,Figo,Petrol Titanium,2010,"80,259 kms",Petrol,First Owner,Hyderabad,2.9 Lakh*
874,Ford,Figo Aspire,1.2 Ti-VCT Titanium Plus,2015,"40,100 kms",Petrol,First Owner,Hyderabad,5.25 Lakh*
875,Ford,Figo,Diesel Titanium,2013,"78,000 kms",Diesel,First Owner,Hyderabad,3.45 Lakh*
876,Ford,Figo Aspire,1.2 Ti-VCT Titanium Opt,2017,"48,676 kms",Petrol,First Owner,Hyderabad,5.89 Lakh*
877,Ford,Figo,Petrol Titanium,2010,"87,147 kms",Petrol,First Owner,Hyderabad,2.59 Lakh*
878,Ford,EcoSport,1.5 DV5 MT Titanium,2013,"61,625 kms",Diesel,First Owner,Hyderabad,6.4 Lakh*
879,Tata,Tiago,1.2 Revotron XT,2016,"30,859 Kms",Petrol,2nd Owner,Hyderabad,"4,27,500"
880,Tata,Zest,Revotron 1.2T XMS,2015,"42,800 kms",Petrol,First Owner,Hyderabad,4.4 Lakh*
881,Tata,Bolt,Quadrajet XE,2017,"90,000 kms",Diesel,First Owner,Hyderabad,4 Lakh*
882,Tata,Tigor,1.05 Revotorq XZ,2018,"20,000 kms",Diesel,First Owner,Hyderabad,6.95 Lakh*
883,Tata,New Safari,EX TCIC 4X4,2007,"1,04,000 kms",Diesel,First Owner,Hyderabad,3.15 Lakh*
884,Tata,Nano,Twist XT,2014,"39,000 kms",Petrol,First Owner,Hyderabad,1.95 Lakh*
885,Tata,Nexon,1.5 Revotorq XT,2017,"43,000 kms",Diesel,First Owner,Hyderabad,8.25 Lakh*
886,Tata,Tiago,1.2 Revotron XE,2018,"15,900 kms",Petrol,First Owner,Hyderabad,4.5 Lakh*
887,Tata,Nexon,1.5 Revotorq XM,2018,"2,90,000 kms",Diesel,First Owner,Hyderabad,7.85 Lakh*
888,Tata,Nano,XTA,2016,"25,165 kms",Petrol,First Owner,Hyderabad,2.5 Lakh*
889,Renault,Duster,85PS Diesel RxL,2014,"114,479 Kms",Diesel,1st Owner,Hyderabad,"4,93,000"
890,Renault,KWID,Climber 1.0 MT,2017,"30,499 Kms",Petrol,2nd Owner,Hyderabad,"3,16,500"
891,Renault,KWID,1.0 RXT AMT,2016,"37,845 Kms",Petrol,1st Owner,Hyderabad,"3,32,500"
892,Renault,Pulse,RxL,2015,"16,728 kms",Diesel,First Owner,Hyderabad,4.59 Lakh*
893,Renault,Duster,85PS Diesel RxL Optional,2012,"95,085 kms",Diesel,First Owner,Hyderabad,5.85 Lakh*
894,Renault,Duster,85PS Diesel RxL,2013,"85,949 kms",Diesel,First Owner,Hyderabad,5.5 Lakh*
895,Renault,KWID,1.0 RXT 02 Anniversary Edition,2018,"54,423 kms",Petrol,First Owner,Hyderabad,4.32 Lakh*
896,Renault,KWID,RXT Optional,2018,"29,150 kms",Petrol,First Owner,Hyderabad,4.32 Lakh*
897,Renault,Duster,85PS Diesel RxL,2012,"83,000 kms",Diesel,First Owner,Hyderabad,5.1 Lakh*
898,Renault,Duster,Petrol RXS CVT,2018,"55,000 kms",Petrol,First Owner,Hyderabad,8.95 Lakh*
899,BMW,X5,xDrive30d Edition X,2015,"70,000 kms",Diesel,First Owner,Hyderabad,37 Lakh*
900,BMW,5 Series,530d M Sport,2015,"71,000 kms",Diesel,First Owner,Hyderabad,29.5 Lakh*
901,BMW,X3,xDrive20d xLine,2018,"45,000 kms",Diesel,First Owner,Hyderabad,49 Lakh*
902,BMW,X5,xDrive 30d,2010,"95,000 kms",Diesel,First Owner,Hyderabad,18.99 Lakh*
903,BMW,7 Series 2002-2005,745Li,2005,"99,900 kms",Petrol,First Owner,Hyderabad,8.75 Lakh*
904,BMW,X3,xDrive 20d xLine,2017,"65,000 kms",Diesel,First Owner,Hyderabad,33 Lakh*
905,BMW,5 Series,530d Sedan 3.0,2011,"1,36,000 kms",Diesel,First Owner,Hyderabad,16.99 Lakh*
906,BMW,5 Series,520d Sport Line,2017,"5,200 kms",Diesel,First Owner,Hyderabad,51 Lakh*
907,BMW,X6,xDrive 40d,2014,"1,30,000 kms",Diesel,First Owner,Hyderabad,29.99 Lakh*
908,BMW,X3,2.5si,2008,"1,31,000 kms",Petrol,First Owner,Hyderabad,9.99 Lakh*
909,Mercedes-Benz,E-Class,Expression E 220 d BSIV,2018,"8,000 kms",Diesel,First Owner,Hyderabad,58 Lakh*
910,Mercedes-Benz,New C-Class,C 220 CDI Elegance AT,2008,"80,000 kms",Diesel,First Owner,Hyderabad,7.99 Lakh*
911,Mercedes-Benz,S-Class,S 350 CDI,2010,"84,000 kms",Diesel,First Owner,Hyderabad,19.99 Lakh*
912,Mercedes-Benz,E-Class,E250 CDI Blue Efficiency,2011,"75,000 kms",Diesel,First Owner,Hyderabad,13.25 Lakh*
913,Mercedes-Benz,E-Class,230 E AT,2008,"91,000 kms",Petrol,First Owner,Hyderabad,5.5 Lakh*
914,Mercedes-Benz,New C-Class,Progressive C 220d,2019,"59,000 kms",Diesel,First Owner,Hyderabad,36 Lakh*
915,Mercedes-Benz,GLE Class,350d,2015,"32,000 kms",Diesel,First Owner,Hyderabad,49.5 Lakh*
916,Mercedes-Benz,GLE Class,350d,2017,"60,000 kms",Diesel,First Owner,Hyderabad,49 Lakh*
917,Mercedes-Benz,CLS-Class,250 CDI,2016,"12,000 kms",Diesel,First Owner,Hyderabad,48 Lakh*
918,Mercedes-Benz,E-Class,E250 CDI Avantgarde,2014,"30,000 kms",Diesel,First Owner,Hyderabad,28.5 Lakh*
919,Skoda,Superb,Elegance 2.0 TDI CR AT,2014,"89,308 kms",Diesel,First Owner,Hyderabad,12.65 Lakh*
920,Skoda,Octavia,Ambition 2.0 TDI AT,2014,"93,500 kms",Diesel,First Owner,Hyderabad,11.5 Lakh*
921,Skoda,Octavia,Elegance 2.0 TDI AT,2015,"99,000 kms",Diesel,First Owner,Hyderabad,13.99 Lakh*
922,Skoda,Octavia,Classic 1.9 TDI MT,2007,"1,10,000 kms",Diesel,First Owner,Hyderabad,2.5 Lakh*
923,Skoda,Rapid,1.5 TDI Ambition BSIV,2017,"53,000 kms",Diesel,First Owner,Hyderabad,8.99 Lakh*
924,Skoda,Superb,Elegance 2.0 TDI CR AT,2011,"75,000 kms",Diesel,First Owner,Hyderabad,6.5 Lakh*
925,Skoda,Fabia,1.2 MPI Classic,2010,"65,000 kms",Petrol,First Owner,Hyderabad,2.85 Lakh*
926,Skoda,Rapid,1.6 MPI Style Plus,2016,"38,500 kms",Petrol,First Owner,Hyderabad,6.75 Lakh*
927,Skoda,Yeti,Ambition 4X2,2012,"1,05,430 kms",Diesel,First Owner,Hyderabad,6.75 Lakh*
928,Skoda,Kodiaq,2.0 TDI Style,2018,"49,000 kms",Diesel,First Owner,Hyderabad,29.5 Lakh*
929,Nissan,Micra Active,XV,2015,"62,242 kms",Petrol,First Owner,Hyderabad,4 Lakh*
930,Nissan,Micra Active,XV,2015,"51,456 kms",Petrol,First Owner,Hyderabad,4.1 Lakh*
